gene	logFC	AveExpr	t	P.Value	adj.P.Val	B
EPB41L3	-0.008865052372140098	5.467634189026498	-0.039925355427060355	0.9698687083316913	0.9997997501473126	-4.692839213391459
MMP9	-0.014708409834133568	2.6514493942024586	-0.039912982212636165	0.9698780402178708	0.9997997501473126	-4.625726347482171
KIF1B	0.006654485540391204	6.967767495952009	0.03991247391144559	0.9698784235790722	0.9997997501473126	-4.719934609328255
MFSD3	-0.01062052809882015	6.3961154121901576	-0.03988976017251112	0.969895554310496	0.9997997501473126	-4.7145434817784615
LPXN	-0.007921207339164509	5.604963527356211	-0.03983032688789375	0.9699403790607608	0.9997997501473126	-4.696776970516327
TVP23A	0.018600545522877827	1.2060494080755737	0.03980741178422504	0.9699576617310031	0.9997997501473126	-4.6142140647413274
CRLS1	0.007864951294847142	5.2386615538671935	0.039780812713899875	0.9699777228889939	0.9997997501473126	-4.6857810460729095
SELENOT	-0.012377882857257456	3.6050491482989617	-0.03967526875066222	0.9700573249538534	0.9997997501473126	-4.641214688031279
CCDC81	0.017537248512574627	1.805257400137512	0.039639358986180484	0.9700844084660372	0.9997997501473126	-4.617856469436145
IL36RN	0.014137786464677048	5.387037539672702	0.03962725520955193	0.9700935372689686	0.9997997501473126	-4.690331581419685
FASTKD2	-0.007299610085055455	6.062659797035938	-0.039489877022438724	0.9701971498001913	0.9997997501473126	-4.708383898694528
SYCP2L	0.015265501225096382	2.46374393168705	0.03938649488564098	0.9702751224927915	0.9997997501473126	-4.624771380781269
GPATCH3	0.007335680721195253	5.614727533750704	0.03937042707351602	0.9702872411645505	0.9997997501473126	-4.697070734021605
TPX2	0.013877017769773844	3.73330775803449	0.03932080519315065	0.9703246670583823	0.9997997501473126	-4.643794457796679
DGAT1	0.006945391189477142	6.871176249677279	0.039296363123884986	0.9703431018277133	0.9997997501473126	-4.719471772407718
METTL15	-0.009660832036741687	5.263150532992843	-0.039193126756137064	0.9704209653031327	0.9997997501473126	-4.686439656949613
BLOC1S1	0.007633002167745265	6.6761639360056995	0.03918897228583846	0.9704240987176074	0.9997997501473126	-4.718092211890484
ANKK1	-0.010788977416415388	3.822483947669631	-0.03910173867769057	0.9704898928210282	0.9997997501473126	-4.6456444574685625
PCDHA10	0.023274936775302298	0.16630761685563283	0.03883617292180424	0.9706901918606827	0.9997997501473126	-4.609653001776404
PRSS16	0.01101101632703933	3.627903781180513	0.038800232497141186	0.9707172995883107	0.9997997501473126	-4.641589607302687
DNAJA2	-0.008013701323003174	6.319306773476523	-0.03876886061249208	0.9707409615753375	0.9997997501473126	-4.713317801845756
NAP1L3	-0.024754204774766277	1.2797864871043023	-0.03874952829984298	0.970755542831325	0.9997997501473126	-4.614770479081057
PRPH2	0.022153014163140795	-0.6617621288133948	0.03874506774309984	0.9707589071756517	0.9997997501473126	-4.6068463129154456
ANKRD46	-0.008205552200418399	4.870169281325727	-0.03849995307946782	0.9709437843199835	0.9997997501473126	-4.6745243192684836
MAPK14	0.007789697276353832	7.336406565775901	0.038497444066048846	0.9709456767483609	0.9997997501473126	-4.720988833016175
TTC22	0.006668935023695682	6.681740872347859	0.03844555729669366	0.9709848124977506	0.9997997501473126	-4.717652425523695
CPED1	0.01953678338454216	4.56952794383661	0.03841539249742775	0.9710075644307804	0.9997997501473126	-4.665487540410809
PLD6	-0.011398890898070136	4.155378303365728	-0.03841506496375299	0.9710078114746776	0.9997997501473126	-4.653961294558254
DROSHA	0.006552753968087472	6.346058032505905	0.03839654166405334	0.9710217827714518	0.9997997501473126	-4.713261137822628
RABGGTB	-0.009632217573322593	6.5127897212908605	-0.03837662052833331	0.9710368084069971	0.9997997501473126	-4.71599376208489
CDX1	-0.023024752435172918	-0.43546598998480063	-0.03837110737284629	0.9710409667399182	0.9997997501473126	-4.6076347950745955
ZNF668	0.010036191363280064	4.723942043723083	0.038364459356185085	0.9710459810505963	0.9997997501473126	-4.670311899788109
EGR3	0.009683508677855444	7.334772846549281	0.03833125784332723	0.9710710235353699	0.9997997501473126	-4.720696940650959
KCNJ14	-0.012244497709187683	4.061962823273591	-0.03829561912049573	0.9710979043470174	0.9997997501473126	-4.651495650775494
KLC1	-0.0064892740827289744	8.106652173168031	-0.03821859252464448	0.9711560024692245	0.9997997501473126	-4.71942896316747
NUDT5	0.006774929483662356	6.549953825883775	0.03812347962128365	0.9712277426680909	0.9997997501473126	-4.716343299255238
SERF2	-0.008018982726904374	6.847716226264968	-0.038006023124024096	0.971316336264878	0.9997997501473126	-4.719332922276678
ZNF584	-0.010744662176643865	4.481279716519076	-0.03799434854315596	0.9713251420460849	0.9997997501473126	-4.662877636226759
EP300	-0.006301508431562843	7.293861769733943	-0.037958762039712705	0.9713519838925464	0.9997997501473126	-4.720971417250441
SHOX	0.022942851334484145	-0.7140997760718619	0.03772460402010608	0.971528603461111	0.9997997501473126	-4.606681339194425
SLC4A11	-0.019772847425222298	5.596579676902213	-0.03770885730605177	0.9715404808843464	0.9997997501473126	-4.694462104810252
MCM2	-0.010897819259306345	4.531805630193048	-0.03747834724129065	0.9717143508805326	0.9997997501473126	-4.664392732974882
TEX22	-0.024768869619868527	-0.9618556974192051	-0.03744127889017904	0.9717423111071491	0.9997997501473126	-4.606027907769675
KIFBP	0.009924928389643107	3.90107578025962	0.03743495079894273	0.9717470843175973	0.9997997501473126	-4.6475625010953365
FAM78A	0.013703641266070654	2.4776305599082393	0.03731001071776741	0.9718413255458412	0.9997997501473126	-4.623807021759864
MBD4	0.006492352255471815	6.052529471495667	0.03713224380986254	0.9719754145203523	0.9997997501473126	-4.7082227703782005
CRIPT	-0.007950411909675416	6.570686681993167	-0.03701847199371397	0.9720612327829159	0.9997997501473126	-4.71676823379728
ZNF415	-0.01653551174229884	2.5927175643407923	-0.036986219940930785	0.9720855606382778	0.9997997501473126	-4.625049314001486
STK4	0.0062065787354842	6.684148545062243	0.03691077029249744	0.9721424727553103	0.9997997501473126	-4.717913055315202
PBK	0.017562722587729337	1.1883390426301024	0.0368474213995043	0.9721902573504686	0.9997997501473126	-4.61420994854042
STRADB	0.014879210878937963	2.789341066060412	0.0368421393450911	0.9721942416540648	0.9997997501473126	-4.627404559107296
MOSPD2	0.00680089328078897	6.135639504135596	0.036833093446745	0.972201065062936	0.9997997501473126	-4.709127888823531
SYCE1	-0.04032935050737275	0.617477326184799	-0.03682333967959343	0.9722084224272285	0.9997997501473126	-4.611871145005294
GPR55	0.02176773215566502	-0.3183174403563114	0.036781339849470004	0.9722401033568173	0.9997997501473126	-4.6078584885314795
MOGS	-0.006432058115063567	7.604595423122641	-0.03672296237458239	0.9722841382217176	0.9997997501473126	-4.720954539202633
PISD	-0.006756442130451784	6.834644203282754	-0.03671906251807897	0.9722870799367338	0.9997997501473126	-4.719307581240501
STAG2	0.008248376664352271	6.039622371289179	0.03669570064595959	0.9723047021266812	0.9997997501473126	-4.7079616256362415
SEMA3E	0.019580322607685573	1.3948113898825314	0.036582573811383495	0.972390035556131	0.9997997501473126	-4.615271677910302
KIAA1191	0.00727384690199471	5.701251236035455	0.036522729702657034	0.972435177125008	0.9997997501473126	-4.699271914717086
TBL3	-0.008887548138072842	6.880191097437697	-0.03627202081695742	0.9726242929964455	0.9997997501473126	-4.71952163525792
ADAM9	0.006636923300738562	5.789307558245867	0.03623148273072549	0.9726548720686297	0.9997997501473126	-4.7017738117875645
GTPBP1	0.006050872793378539	7.109228907448727	0.036133456767395704	0.9727288161662083	0.9997997501473126	-4.720608118621379
UBXN4	0.006018966978710846	8.182310880819832	0.03608677927539917	0.9727640265935686	0.9997997501473126	-4.719024519511028
PRPF39	0.0067498935108733366	7.479221689972958	0.03600642605239146	0.9728246399454777	0.9997997501473126	-4.720989266566456
ZNF862	0.008103347058309044	6.129870875939842	0.036000686227221905	0.9728289697120966	0.9997997501473126	-4.709893278604675
SIRT5	0.0074716427300949495	5.3788594962662275	0.03599971760187725	0.9728297003828364	0.9997997501473126	-4.690202203185234
C20orf202	-0.02138485152274818	-0.354568346921483	-0.035989734153857283	0.9728372312771585	0.9997997501473126	-4.607746069815502
CNN3	-0.009523520804362456	6.258573920885761	-0.03594581461625619	0.9728703614930765	0.9997997501473126	-4.711989637089959
CCRL2	0.025828098262135033	-1.4020598892421523	0.03572762332627675	0.9730349526184514	0.9997997501473126	-4.604935442117011
HYLS1	-0.011079083391005008	3.291186812048625	-0.03570127761284907	0.9730548264357115	0.9997997501473126	-4.635032696042011
TTBK2	-0.0076462083121349314	4.963599061504394	-0.03568453714971802	0.9730674545704148	0.9997997501473126	-4.677447422769677
APOBEC3F	-0.011238070370656016	3.2350728542003444	-0.0356658094861043	0.9730815817567376	0.9997997501473126	-4.634728335062307
OTOGL	-0.02231623775321558	-1.1691073168238482	-0.03565956330732805	0.9730862935553504	0.9997997501473126	-4.605742614043921
MEPCE	-0.006637606297156106	6.831447018516016	-0.035656935483427354	0.9730882758520232	0.9997997501473126	-4.718925728438527
MIIP	-0.00725884917799437	6.4235637983247145	-0.035585752808329055	0.9731419725273833	0.9997997501473126	-4.715049175877921
TMEM216	-0.012496824165854237	3.0214546546354715	-0.035549960613626023	0.973168972444585	0.9997997501473126	-4.630667509803802
FAM234A	0.007195555892132916	6.396517742533973	0.03538388799609663	0.9732942502211672	0.9997997501473126	-4.714624162872921
MKI67	0.0114493158276133	4.310569185971138	0.03535268408005233	0.9733177891644607	0.9997997501473126	-4.658434721593331
NLRP2	0.011527313027151088	5.250003343261615	0.035324866853155085	0.9733387733563452	0.9997997501473126	-4.686251682477707
SCGB2A1	0.020214696889992105	0.4569370077143094	0.03520114777001023	0.973432102338372	0.9997997501473126	-4.6107428079080135
INSIG2	-0.0076230525963258446	4.76500693915094	-0.03513233137112658	0.9734840150337891	0.9997997501473126	-4.671554072711127
RAB11FIP5	0.007412555230343516	5.563731644023499	0.03511608314475718	0.9734962721524726	0.9997997501473126	-4.695633897041778
DYSF	-0.010485372181338451	4.127604650438078	-0.03498926889896009	0.9735919368727484	0.9997997501473126	-4.653089583547681
UQCRHL	0.014124715058541898	1.8082067900684342	0.03451704005899108	0.9739481761627201	0.9997997501473126	-4.617903666469649
GAS6	-0.007473876223128737	8.343106123736643	-0.03448932741631069	0.9739690822063977	0.9997997501473126	-4.718265422779893
MAS1L	0.03337603207504208	0.4379194615790487	0.034248656295643734	0.9741506422775161	0.9997997501473126	-4.610638237211722
SLC35F1	0.022277459974486137	-0.900728712748038	0.03423739099920412	0.9741591407580602	0.9997997501473126	-4.606277738408719
MICALL2	-0.007118649026395017	7.491294048063228	-0.034060334396894675	0.9742927118558071	0.9997997501473126	-4.721075732836176
CCAR1	0.007270612954195999	4.858470410078398	0.034049836034622895	0.9743006318273901	0.9997997501473126	-4.674230038253938
RIMS3	-0.013775211189384209	3.3295815650386604	-0.034011413168419324	0.9743296180930969	0.9997997501473126	-4.63587085302267
TSNAXIP1	0.01490800451118416	1.2160188564549494	0.03382208232533376	0.974472450229755	0.9997997501473126	-4.614720303255897
C8orf88	0.014861123940271597	2.6557062960747864	0.03381990196794211	0.9744740951088219	0.9997997501473126	-4.625800203822095
ZMAT3	-0.008335544983274481	5.005346908380375	-0.03380637923783418	0.9744842967679564	0.9997997501473126	-4.6787453066582225
ALG6	0.007475238209712197	4.746149627283967	0.03375408591917587	0.974523747332535	0.9997997501473126	-4.670928436956913
NTM	-0.021913839207733286	2.8349208017390355	-0.03352997678574531	0.9746928183039932	0.9997997501473126	-4.62839372464511
PCNX1	0.006034087997152117	6.131698031335617	0.03349258255274847	0.9747210291723235	0.9997997501473126	-4.709890268646502
F8A1	0.01771983561634577	-0.6549821333378046	0.033264403943726144	0.9748931720702638	0.9997997501473126	-4.611693527215614
PANK3	-0.00589014479783478	6.050214483963896	-0.033238862296407885	0.9749124413433132	0.9997997501473126	-4.707404141969801
SMARCD3	0.011340021962873542	6.104712019918404	0.033162781991251715	0.9749698383929815	0.9997997501473126	-4.70936013678634
TBC1D22A	-0.005664040898483935	6.619222485984723	-0.03312147661650004	0.9750010003643472	0.9997997501473126	-4.717335605897205
DUS2	-0.00860021856518682	4.699986031034434	-0.03310512203503747	0.9750133387488193	0.9997997501473126	-4.669382471403319
H6PD	-0.005539489390629828	6.875040164201216	-0.03309793806149733	0.9750187585554961	0.9997997501473126	-4.7195787021703515
TCERG1	0.006227948055590151	7.887514976140429	0.03309541613741527	0.9750206611715884	0.9997997501473126	-4.720197357122896
CCNJ	-0.010001803810713698	3.4063388330206834	-0.03307294888631578	0.9750376111564841	0.9997997501473126	-4.63707539740419
MAP3K11	-0.005783377257914602	6.567946047421089	-0.033059147693243224	0.9750480232084373	0.9997997501473126	-4.71696649147882
POC1B	-0.009292707653746096	3.652548125320708	-0.03303406774551427	0.9750669443207323	0.9997997501473126	-4.641940326531385
ZFP37	0.018579546653355237	1.218208101888293	0.033029550991140647	0.9750703519062955	0.9997997501473126	-4.614290942681818
CEP112	0.011848649654124861	3.360975749313753	0.03300213066565585	0.9750910386999043	0.9997997501473126	-4.636240183452919
XPO5	-0.00819414767634548	6.23840261052104	-0.03286857582786011	0.9751917971803452	0.9997997501473126	-4.711853866943839
MROH1	-0.005993588892524785	8.514255888603817	-0.03284359155583584	0.975210646256535	0.9997997501473126	-4.717464559868008
CFAP221	-0.01790650914102805	-0.06590457072170276	-0.032798687369321705	0.9752445237143055	0.9997997501473126	-4.6088313686501365
MAEA	0.006655012114113251	7.437800656604582	0.03268922596662904	0.9753271058921923	0.9997997501473126	-4.721056892642399
ALDH7A1	0.007205464407403097	5.523097022939091	0.032639038402474035	0.9753649695727331	0.9997997501473126	-4.694460051702292
SFTPD	-0.009091758401226625	3.7400448269735787	-0.03261904576172364	0.9753800529113201	0.9997997501473126	-4.644116150541629
RIMKLA	0.01852457601242925	0.2979715886260991	0.032480269070765545	0.9754847525587393	0.9997997501473126	-4.610073753281397
TGM3	0.007454839059869552	6.112350604779056	0.032433095242996486	0.9755203428394719	0.9997997501473126	-4.7093682510557535
POP5	0.00626920004904707	5.6347007517303975	0.032428791851981095	0.9755235895348957	0.9997997501473126	-4.697638298402046
FBXO43	-0.015410532344496476	1.045531085431099	-0.03240244944340513	0.9755434635898046	0.9997997501473126	-4.613399494681333
MARVELD3	0.0076471088557141294	4.400328402998726	0.03230644813834193	0.975615892040059	0.9997997501473126	-4.660802835334974
RUFY3	0.005520797345778897	8.253797330930375	0.032265196424749135	0.9756470145939502	0.9997997501473126	-4.718748765801178
LYRM7	-0.011045353685185527	2.8747034107591807	-0.032264791509837625	0.9756473200842054	0.9997997501473126	-4.628533234309684
MYH11	-0.009342483058422786	5.274887176954648	-0.03204533058095678	0.9758128942910281	0.9997997501473126	-4.6861964559141045
ZC3H8	0.006696019906627599	6.163537815269434	0.03184243434782159	0.9759659723859915	0.9997997501473126	-4.710184853002479
GPR137	0.009480433229283106	5.575871634832247	0.031800108395981797	0.9759979059855428	0.9997997501473126	-4.696025668266547
EMC1	0.006362716955642984	5.936891083417573	0.03176325780745102	0.9760257086384745	0.9997997501473126	-4.705623411059381
DYNC2I2	0.006207875788109609	5.604665489444638	0.031676552687571045	0.9760911251822187	0.9997997501473126	-4.696854913487005
EFCAB11	-0.009240678555789248	3.661848968756023	-0.03160463592157241	0.976145384500818	0.9997997501473126	-4.642174426370327
ING2	0.008300902020575563	3.9339047553862967	0.03142820733349336	0.9762784958932137	0.9997997501473126	-4.648341454246997
COBL	0.006402336952773204	7.0350201076616745	0.031196362111727906	0.9764534192579264	0.9997997501473126	-4.720396698447634
C17orf67	0.013982532009724985	1.4278991991320964	0.031193408011261185	0.9764556480876141	0.9997997501473126	-4.615458532084022
SKA1	-0.021455935389461545	0.42056550696532863	-0.03114229849343522	0.976494209581826	0.9997997501473126	-4.610576304883876
TMEM129	-0.007044043695642994	6.086632678577312	-0.031142127226107475	0.9764943388010164	0.9997997501473126	-4.708789671162775
DSEL	0.018487969473959406	0.9292285189180799	0.031138430977666116	0.9764971275773282	0.9997997501473126	-4.612921530760436
ZNF10	0.007787178091916168	4.409671391940698	0.03094700488647847	0.976641556864529	0.9997997501473126	-4.661460967775115
PRRC2A	0.005570302049754005	6.709810495619132	0.030877757149614788	0.976693803925565	0.9997997501473126	-4.718430818392725
BTBD16	-0.01023680511717205	3.1855793450102636	-0.03086907179613197	0.9767003569897108	0.9997997501473126	-4.634261924766266
YJU2	0.0051842598423151726	6.581596839178921	0.030855725653966392	0.9767104266042922	0.9997997501473126	-4.716781798693159
MYO5B	0.006677659678271335	5.550228174562969	0.03077425076793549	0.9767718992123868	0.9997997501473126	-4.695169601140932
ABCA8	0.023203880164181814	5.453987168857708	0.03075249379286125	0.9767883148303367	0.9997997501473126	-4.6923720316652044
NDUFS2	-0.005112211503465952	7.696177036466292	-0.030737946586926402	0.9767992906915062	0.9997997501473126	-4.720874470108754
DCTN1	0.005206209847175964	8.255630487146185	0.030688073564484823	0.9768369199129077	0.9997997501473126	-4.718846850704967
EGFLAM	-0.013685734682786749	1.7126705371638997	-0.030686816279246593	0.9768378685361851	0.9997997501473126	-4.617234669682854
NSUN7	-0.008486374128010196	3.9143933370568234	-0.03064726906819361	0.9768677069789925	0.9997997501473126	-4.647904950012516
GCFC2	0.006999777817106056	5.250693492669953	0.030302320104751694	0.9771279734694331	0.9997997501473126	-4.686228388916722
CCDC28A	0.007235591544489424	4.837355040782421	0.030273564029412	0.9771496702872231	0.9997997501473126	-4.67363496013439
ORC4	0.006612373572745734	5.071711324233917	0.030268369362212073	0.9771535897309314	0.9997997501473126	-4.680855247310096
KDM6A	-0.00514556695455686	6.615786305882479	-0.03023788284945744	0.977176592214995	0.9997997501473126	-4.717517028419794
ERICH2	0.02281800654213311	-1.140539148677079	0.030225171017395167	0.9771861834709827	0.9997997501473126	-4.6055377401101465
APBA2	0.01087619236569012	2.766692061326812	0.030189909547345323	0.9772127887694053	0.9997997501473126	-4.627375171657831
ZNRD2	-0.007092409101330714	5.915160623988316	-0.0301510775271509	0.9772420881405626	0.9997997501473126	-4.705055078811687
F8	0.013952374458549105	0.940967554668698	0.030139217079199337	0.977251037043806	0.9997997501473126	-4.612907777968942
LNX2	0.006958135604225461	5.374849069790338	0.03011991639286472	0.9772655997377631	0.9997997501473126	-4.689980482736929
PDCD10	-0.00554328218555039	5.7823727922849315	-0.030070447841719295	0.9773029246427106	0.9997997501473126	-4.701620823665837
EMSY	0.00637691059884201	4.907819164347192	0.030053091943471742	0.9773160199938691	0.9997997501473126	-4.675788318762822
MB21D2	0.00895631906297601	3.7337984484366142	0.030003070849655006	0.9773537618952216	0.9997997501473126	-4.643698154047478
SCYL1	0.005791901378845093	6.645664235620924	0.029977173892231177	0.9773733016873254	0.9997997501473126	-4.717856546690723
CMC4	-0.007266714864605191	4.4714673448609386	-0.0299477594586698	0.9773954955107108	0.9997997501473126	-4.662796199063557
SLC25A32	0.007866976586976271	4.168407857355188	0.029938292690893573	0.9774026383958945	0.9997997501473126	-4.654192907495798
ERVK3-1	-0.008217002796315225	3.982343058401907	-0.02987429227709285	0.9774509281852597	0.9997997501473126	-4.649521694227456
HARS1	-0.006313782937210295	6.601398693987427	-0.029776843680575933	0.9775244556172296	0.9997997501473126	-4.717217580449829
RAB11FIP4	0.005231793169866257	6.004453602422493	0.02974801812253642	0.9775462052802295	0.9997997501473126	-4.7070687672848885
TLX2	-0.03300395983851322	-2.6475024867051253	-0.029730516968071424	0.9775594103856425	0.9997997501473126	-4.602545679863641
FBLIM1	-0.011492975259934783	4.794369883643767	-0.029524602886009495	0.9777147788891695	0.9997997501473126	-4.672229988613017
MYLK3	0.018313980814299784	-1.1158786868117887	0.029492483510216643	0.9777390140497111	0.9997997501473126	-4.605598151416424
UCK2	-0.008402564917772151	5.850516178472983	-0.029439819457629732	0.9777787509277964	0.9997997501473126	-4.703479470062051
RAB5IF	0.010907114141514386	5.332394272702796	0.029304243395485947	0.977881048176588	0.9997997501473126	-4.688834474927071
ZFTA	-0.00595019031414782	5.386928343419297	-0.029076924413837812	0.9780525700300474	0.9997997501473126	-4.690339597278193
PIK3CG	-0.010919096316198747	2.6133033367461405	-0.02887831499650296	0.9782024304296106	0.9997997501473126	-4.62525297356066
ZNF383	-0.006925149761629107	4.853422222482963	-0.02887178788294169	0.978207355469975	0.9997997501473126	-4.674103468883795
CSMD1	0.012654709890259228	1.3329191055651601	0.028766794761901256	0.9782865782950525	0.9997997501473126	-4.615214493927748
ANTXR1	0.007552372832289531	6.781756911524073	0.028570075290735252	0.9784350142565277	0.9997997501473126	-4.718964784034503
CDH12	0.010148484868535881	3.5895707702393036	0.028503889640537294	0.9784849553007589	0.9997997501473126	-4.640658521746311
MIA3	0.004992115313257591	6.029645690780445	0.028479415957647043	0.9785034221921194	0.9997997501473126	-4.707804213623998
FKRP	-0.006818383506322287	4.8436277675378765	-0.02838092354679646	0.9785777409021542	0.9997997501473126	-4.673839846154021
RRAGD	0.007367717917134925	4.103473089108363	0.028362088865309314	0.978591952881255	0.9997997501473126	-4.652712853969823
ANKRD42	-0.00682523151815117	4.312930056179563	-0.028360817370108923	0.9785929123065327	0.9997997501473126	-4.658084698025024
HACE1	0.005692763712350935	5.165577565159901	0.028333374122730827	0.9786136200200464	0.9997997501473126	-4.683754521770137
RTL8C	-0.005548368870354316	6.265368716299509	-0.0283304714772351	0.9786158102558496	0.9997997501473126	-4.712231193747488
NOL9	0.005694331365614999	5.91021392670304	0.02831859880282262	0.9786247689672292	0.9997997501473126	-4.704857188620393
GPD2	0.005189110708538236	5.690979175373657	0.028283775500385664	0.9786510454536508	0.9997997501473126	-4.699297020012654
TUBD1	-0.005884915485479662	4.976362485715399	-0.02813182329479488	0.9787657038193551	0.9997997501473126	-4.677901374059573
TERC	-0.014260292646243634	0.305308979403759	-0.028102459712336027	0.9787878607263791	0.9997997501473126	-4.610100454842836
KLKB1	-0.012955956088418655	0.9942196236542528	-0.02808617283366346	0.9788001503419284	0.9997997501473126	-4.613173342517925
DNAAF5	0.005262094656975066	5.705127374432847	0.028017639639797733	0.978851863616642	0.9997997501473126	-4.6996828570385
FANCF	0.00658923685021104	4.542634469242618	0.027896663132713415	0.9789431494781264	0.9997997501473126	-4.664767797009313
SMUG1	0.00515813261658991	5.672866504434718	0.027885726578004245	0.978951401948723	0.9997997501473126	-4.6986093316891715
RNF165	-0.005569069768199892	5.187988167653854	-0.02773980207973462	0.9790615134855706	0.9997997501473126	-4.684399516732419
CFAP36	-0.006544666654730543	5.170505824312159	-0.027737600034637874	0.9790631751063602	0.9997997501473126	-4.683959674230669
CCNG1	0.006134348948258372	4.789801480243241	0.027659414772071674	0.9791221722789756	0.9997997501473126	-4.672257991510368
FAM161B	0.010774545886145282	2.489553158605457	0.027628755696246166	0.979145307100818	0.9997997501473126	-4.623859705449383
HEATR9	0.018430599211451886	-1.5470437462827893	0.02758756244718436	0.9791763908699508	0.9997997501473126	-4.604715341394557
DOLPP1	0.007916940154714905	4.1928944938612736	0.02757644369664851	0.9791847809092813	0.9997997501473126	-4.654874427419275
ADISSP	0.011090133519663588	2.3598369103084775	0.027556756979030855	0.9791996362134229	0.9997997501473126	-4.622561244402678
EIF1B	0.005249004868682138	5.616022313468859	0.027496357421816043	0.9792452128819168	0.9997997501473126	-4.697220573006968
FBRS	-0.004729187683210428	7.6222259533923324	-0.02748299620561631	0.979255295082931	0.9997997501473126	-4.721014542919997
HASPIN	0.013699896592548317	0.8575409791808115	0.027466160096259844	0.979267999399845	0.9997997501473126	-4.612526946787752
AFF4	-0.004520290312600699	7.083739997054388	-0.02734703131431984	0.9793578926892499	0.9997997501473126	-4.7205930852930305
MUC20	-0.004864510405903562	6.453711389968939	-0.027331324049613682	0.9793697452479384	0.9997997501473126	-4.706406270138786
PIGT	0.004765788183850355	6.030232302420939	0.02717362432219107	0.9794887443681914	0.9997997501473126	-4.707824144211711
CGREF1	0.008172956478576745	3.3741990693420227	0.026974298923098074	0.9796391548232761	0.9997997501473126	-4.637363385859902
NFE2L2	0.004504500634566511	8.217953307244706	0.02671563523161315	0.9798343432809162	0.9997997501473126	-4.719016394851947
GLB1L3	-0.010903205259407623	4.2633817820352355	-0.026659536813471267	0.9798766755467729	0.9997997501473126	-4.656762807174403
GPR18	0.022617463814056014	-2.001803820695514	0.026519360111373968	0.9799824542225746	0.9997997501473126	-4.60386312819322
EPHX2	-0.005864619015423191	7.47994773847476	-0.026497172601496116	0.9799991971732022	0.9997997501473126	-4.721136617946044
ATP1B3	0.005648467480348039	6.656093804131446	0.026346448053460106	0.9801129359721137	0.9997997501473126	-4.717644311171591
LRP4	0.006300320082596223	9.174247244729244	0.026243475935535804	0.9801906404539723	0.9997997501473126	-4.713029554524718
DYNLRB1	0.006173542674293003	5.644257625836845	0.02622687858224586	0.9802031651183263	0.9997997501473126	-4.697538769455913
ZNF384	0.004378768790480036	6.755510730554857	0.02621850149242081	0.9802094866250456	0.9997997501473126	-4.718823188626802
LIPN	0.0094378745226282	4.014666379081012	0.026114058537471018	0.9802883013504415	0.9997997501473126	-4.650626667066291
APTX	-0.0054703837864755805	5.908275700204664	-0.026097976063531425	0.9803004375276488	0.9997997501473126	-4.704926914547763
CLIC6	0.013554268451970568	2.2302287712976425	0.026012689705829022	0.9803647965328082	0.9997997501473126	-4.621337573088033
BRCC3	-0.006428125404148415	4.192052178391673	-0.026006066498537296	0.9803697945614203	0.9997997501473126	-4.655033833618872
XRRA1	0.006936351374752231	4.738972757775661	0.025965925689907944	0.980400085785948	0.9997997501473126	-4.671204937734863
LDOC1	-0.004851324381079832	5.572173219364764	-0.02590501180243131	0.9804460529516588	0.9997997501473126	-4.695936174328472
MID2	-0.005799408795841556	4.769744905630684	-0.02579866178228786	0.980526307588919	0.9997997501473126	-4.671553240588235
PCYT2	0.006313283455092261	5.304620240948462	0.025722863317504938	0.9805835073503633	0.9997997501473126	-4.6878766353076715
SCNN1A	-0.004973699689545293	6.897243329073622	-0.02572008501043601	0.9805856039455727	0.9997997501473126	-4.719637831174173
ZNF585A	-0.0074315120002328245	3.668131991242912	-0.02565724720606853	0.9806330233172214	0.9997997501473126	-4.642298602556171
MAF1	0.004303367928740926	6.6721473019435695	0.025650319329282013	0.9806382513153541	0.9997997501473126	-4.718064103088114
GLIPR2	-0.007396868432467887	3.6520259577624783	-0.025613911439369745	0.9806657258960461	0.9997997501473126	-4.642140774031414
SKA3	-0.01118777867858251	2.2083748226559656	-0.025418160887882558	0.9808134461800198	0.9997997501473126	-4.621314534391738
WRNIP1	0.0048453480356857965	6.302529136720297	0.02535388480196615	0.9808619513823307	0.9997997501473126	-4.7131878416358965
KLRG1	0.00969042259036853	3.097346139845447	0.02534278524505014	0.9808703275439412	0.9997997501473126	-4.633093050847964
MORN3	0.006630844086152106	4.369212499936534	0.025329738542456764	0.9808801731018425	0.9997997501473126	-4.659851604272432
TOGARAM1	-0.004550025919113293	5.927735865217028	-0.02528855275029401	0.9809112535560046	0.9997997501473126	-4.705423105334084
MAF	-0.004998853026630176	10.031748356929828	-0.025251041559090248	0.9809395610430366	0.9997997501473126	-4.705037822331726
MID1IP1	0.005000301383009253	5.300050817803539	0.025189085056408357	0.9809863160388801	0.9997997501473126	-4.687463972154248
RNF14	0.005371266576157974	5.463968910019229	0.02507397500517607	0.9810731831860101	0.9997997501473126	-4.692826523289599
ETNK1	0.004113751781437755	7.022279914237964	0.024907835501820224	0.9811985599599455	0.9997997501473126	-4.720361877764658
SLC6A15	0.010372942677727929	2.17490912460591	0.02472674907254441	0.9813352171178666	0.9997997501473126	-4.620793070819529
ACOX3	-0.00611129636133043	6.728227482328335	-0.024681543290437053	0.9813693318491807	0.9997997501473126	-4.718565161185834
CCDC149	0.005821810115682138	5.115542065122639	0.0246465370748394	0.981395749467229	0.9997997501473126	-4.68230374212336
